1477293244.4603822,19.69,15.25
1477293254.48008,19.61,12.35
1477293264.4966347,19.9,19.54
1477293276.963753,19.54,21.72
1477293286.9790964,19.47,22.45
1477293296.9911742,19.47,18.53
1477293307.0096438,19.33,12.63
1477293317.0244644,19.4,20.34
1477293327.0401397,19.54,17.74
1477293337.0730338,19.4,17.96
1477293347.110482,19.47,23.62
1477293357.1271334,19.47,16.88
1477293367.1424768,19.4,11.93
1477293377.1580276,19.25,18.32
1477293387.1737394,19.4,22.96
1477293397.1902113,19.54,15.81
1477293407.2092133,19.61,19.47
1477293417.2245095,19.76,17.6
1477293427.240062,19.47,17.81
1477293437.2524369,19.11,17.24
1477293447.2988007,19.4,15.96
1477293457.3137171,19.61,18.75
1477293467.3295882,19.4,11.86
1477293477.3422372,19.54,17.03
1477293487.358882,19.47,21.21
1477293497.3750706,19.4,20.12
1477293507.4160066,19.4,19.47
1477293517.4323208,19.18,17.67
1477293527.4489727,19.11,13.19
1477293537.4669113,19.47,12.49
1477293547.5023763,19.83,19.9
1477293557.5159132,19.76,19.76
1477293567.5296445,19.47,19.54
1477293577.5665169,19.54,17.74
1477293587.58341,19.47,18.68
