1477293698.6984384,19.54,21.43
1477293708.714536,19.47,15.96
1477293718.7305899,19.54,17.81
1477293728.743701,19.61,17.03
1477293738.7586112,19.33,19.11
1477293748.7756398,19.33,22.82
1477293758.79418,19.18,12.56
1477293768.8102696,19.18,12.77
1477293778.8282006,19.33,20.7
1477293788.8469028,19.33,25.24
1477293798.885596,19.47,23.62
1477293808.9007633,19.54,15.53
1477293819.0442846,19.54,11.72
1477293829.0627244,19.54,12.56
1477293839.0781028,19.54,13.9
1477293849.0967457,19.47,13.97
1477293859.115445,19.54,17.31
1477293869.1545672,19.61,22.67
1477293879.1724968,19.54,17.6
1477293889.191136,19.47,9.98
1477293899.2078276,19.4,16.6
1477293909.2258792,19.18,19.69
1477293919.2410774,19.4,16.38
1477293929.2595305,19.61,21.14
1477293939.317945,19.61,14.25
1477293949.3328605,19.47,16.95
1477293959.3475535,19.61,21.28
1477293969.3639016,19.61,15.25
1477293979.3792562,19.61,20.48
1477293989.395275,19.69,17.17
1477293999.4125648,19.4,20.05
1477294009.4287457,19.4,21.14
1477294019.4445488,19.83,13.27
1477294029.4595857,19.47,18.03
1477294039.4759145,19.4,21.14
1477294049.4934661,19.69,13.83
1477294059.5121412,19.61,12.63
1477294069.529299,19.47,14.18
1477294082.7600205,19.18,20.77
1477294092.7746608,19.4,24.21
1477294102.790638,19.61,15.6
1477294112.8052971,19.54,16.45
1477294122.8215034,19.61,22.82
1477294132.8361626,19.25,15.88
1477294142.853861,19.04,12.91
1477294152.8725371,19.25,15.53
1477294162.8908489,19.54,19.61
1477294172.909471,19.69,20.85
1477294182.9241827,19.54,20.92
1477294192.9405138,19.61,21.28
1477294202.958703,19.54,19.54
1477294212.9780672,19.25,17.31
1477294222.9945936,19.4,13.9
1477294233.0084887,19.61,16.81
1477294243.040672,19.61,18.46
1477294253.0557506,19.69,15.53
1477294263.0692844,19.54,16.1
1477294273.0869887,19.4,23.04
1477294283.1029346,19.47,16.24
1477294293.1194515,19.54,10.19
1477294303.1352413,19.69,18.89
1477294313.1520083,19.47,17.89
1477294323.1675212,19.25,15.17
1477294333.1820343,19.54,19.33
1477294343.1964395,19.47,14.54
1477294353.2116115,19.4,19.76
1477294363.2267196,19.4,16.88
1477294373.238897,19.25,17.96
1477294383.2543085,19.4,23.4
1477294393.2706606,19.33,21.57
1477294403.2859087,19.4,21.43
1477294413.3000352,19.76,16.38
1477294423.3371708,19.47,13.97
1477294433.3499148,19.33,20.34
1477294443.3638542,19.33,16.45
1477294453.378668,19.4,13.97
1477294463.394575,19.54,21.57
1477294473.410337,19.4,23.55
1477294483.4460342,19.47,13.97
1477294493.4610772,19.54,18.39
1477294503.4778028,19.54,24.43
1477294513.49519,19.33,22.16
