1477234703.238329,3.0,53.0
1477234703.3316853,18.0,68.0
1477234703.3883452,26.0,76.0
1477234703.436197,32.0,82.0
1477234703.4840462,35.0,85.0
1477234703.578213,38.0,88.0
1477234703.6374068,71.0,121.0
1477234709.6827834,74.0,124.0
1477234709.787558,100.0,150.0
1477234709.837076,121.0,171.0
1477234709.8906903,124.0,174.0
1477234709.939334,135.0,185.0
1477234710.9929326,132.0,182.0
1477234711.042423,129.0,179.0
1477234711.124153,126.0,176.0
1477234711.1741974,121.0,171.0
1477234711.2229168,118.0,168.0
1477234711.3530607,115.0,165.0
1477234711.4241393,103.0,153.0
1477234711.4850235,100.0,150.0
1477234711.540234,88.0,138.0
1477234712.1150079,85.0,135.0
1477234712.863032,88.0,138.0
1477234712.9775581,91.0,141.0
1477234713.0788717,94.0,144.0
1477234713.1391678,97.0,147.0
1477234713.2093525,100.0,150.0
1477234713.3173442,106.0,156.0
1477234713.4311604,109.0,159.0
