1477300619.279326,19.69,17.38
1477300629.297795,19.9,19.69
1477300639.3120987,19.47,19.9
1477300649.3267484,19.47,17.38
1477300659.3434758,19.76,19.4
1477300669.3623881,19.54,21.94
1477300679.3791234,19.33,15.81
1477300689.3950417,19.47,21.06
1477300699.4110374,19.61,16.31
1477300709.4243858,19.61,17.53
1477300719.4385948,19.69,16.1
1477300729.4517071,19.4,16.24
1477300739.489743,19.83,21.43
1477300749.5262747,20.05,15.32
1477300759.5408752,19.76,19.69
1477300769.5536973,19.61,18.03
1477300779.5681484,19.76,20.48
1477300789.581115,19.61,18.32
1477300799.596444,19.4,18.82
1477300809.6122146,19.4,18.39
1477300819.6534648,19.18,15.46
1477300829.6704307,19.33,22.96
1477300839.6879776,19.54,19.18
1477300849.706205,19.54,12.7
1477300859.7248278,19.47,17.17
1477300869.7428918,19.47,22.45
1477300879.759313,19.83,18.32
1477300889.7753124,19.9,15.32
1477300899.7923603,19.69,20.41
1477300909.805804,19.47,19.47
1477300919.8218884,19.33,22.52
1477300929.8402054,19.9,19.98
1477300939.8549283,19.83,18.17
1477300949.8675494,19.76,20.19
1477300959.8808413,19.76,16.1
1477300969.8958952,19.61,17.17
1477300979.9121902,19.54,21.28
1477300989.931404,19.54,23.48
1477300999.9479969,19.4,24.58
1477301009.9707923,19.4,26.73
1477301019.9873261,20.05,23.77
1477301030.0054743,20.05,21.43
1477301040.021325,19.69,27.02
1477301050.035955,19.61,23.26
1477301060.0493286,19.54,25.61
1477301070.0692544,19.61,37.05
1477301080.0843906,19.54,30.32
1477301090.0989952,19.47,31.53
1477301100.113276,19.76,38.69
1477301110.1264305,19.9,41.12
1477301120.1443267,19.9,53.29
1477301130.1585011,19.9,48.22
1477301140.172015,19.98,53.87
1477301150.1850965,20.34,59.05
1477301160.1998274,20.41,76.75
1477301170.2157376,20.27,76.48
1477301180.2301674,20.34,70.78
1477301190.244526,21.06,85.63
1477301200.2584333,21.28,80.01
1477301210.2771747,21.72,82.03
1477301220.2981942,22.38,100.44
1477301230.3147652,23.26,106.78
1477301240.3305678,23.84,93.27
1477301250.3467207,27.32,110.01
1477301260.3633819,37.68,110.41
1477301270.3798625,59.47,96.93
1477301280.400374,108.89,111.33
1477301290.416474,193.56,141.75
1477301300.4306407,209.7,129.17
1477301310.4496465,221.86,104.98
1477301320.4645855,222.87,115.33
1477301330.4807453,228.26,127.33
1477301340.498737,232.24,122.75
1477301350.5147908,227.82,101.12
1477301360.5309954,229.72,89.0
1477301370.5463781,242.16,106.68
1477301380.5612497,244.3,112.96
