1477338617.5735388,74.24,60.32
1477338627.6117477,73.97,60.15
1477338637.6516702,74.33,60.4
1477338647.6683378,74.6,60.4
1477338657.6831272,74.42,60.49
1477338667.7006288,74.42,61.0
1477338677.7186644,74.33,61.51
1477338687.7322726,74.51,61.17
1477338697.7743938,74.69,60.74
1477338707.7904475,74.15,60.07
1477338717.8072758,74.06,59.98
1477338727.8198771,74.15,59.98
1477338737.838245,74.06,59.9
1477338747.856821,73.88,59.73
1477338757.8738656,74.06,60.49
1477338767.8953102,74.51,60.83
1477338777.9099045,74.42,60.49
1477338787.9246156,74.42,60.32
1477338797.9435413,74.69,60.66
1477338807.9628706,74.33,60.83
1477338817.9809747,73.79,61.17
1477338827.9999192,73.97,60.32
1477338838.0155287,74.24,60.57
1477338848.0304053,74.24,61.25
1477338858.0495713,73.88,61.51
1477338868.0689936,73.97,60.66
1477338878.088109,74.42,60.15
1477338888.1046426,74.42,59.9
1477338898.1209297,73.88,60.24
1477338908.1400752,73.7,59.64
1477338918.1560476,74.24,59.64
1477338928.1720479,74.51,61.08
1477338938.1891925,74.24,60.4
1477338948.2040956,74.42,59.98
1477338958.2233107,74.51,61.08
1477338968.238422,74.51,60.83
1477338978.2514775,74.6,59.73
1477338988.2685888,74.78,59.3
1477338998.2854185,74.33,59.9
1477339008.3017561,74.33,60.32
1477339018.3224187,74.51,60.15
1477339028.3360023,74.33,60.4
1477339038.3498883,74.42,60.57
1477339048.369078,74.51,60.66
1477339062.8715436,74.42,60.74
1477339072.8913155,74.24,60.24
1477339082.9126644,73.88,59.9
1477339092.9292045,74.24,60.24
1477339102.9453082,74.42,60.57
1477339112.9639912,74.06,60.32
1477339122.9801407,73.79,59.14
1477339132.9990501,74.15,59.64
1477339143.0157318,74.42,59.98
1477339153.033917,74.51,60.15
1477339163.0477235,74.69,59.73
1477339173.0619292,74.69,59.9
1477339183.0800602,74.42,59.98
1477339193.0969696,74.6,59.9
1477339203.116292,74.69,60.32
1477339213.1355305,74.51,60.49
1477339223.152124,74.24,60.15
1477339233.1705713,74.24,60.07
1477339243.1896644,74.06,59.14
1477339253.2056787,73.62,59.05
1477339263.222681,74.06,59.81
1477339273.2583451,74.24,60.15
1477339283.2746518,73.97,58.55
1477339293.2908657,73.97,58.88
1477339303.304123,74.06,60.07
1477339313.3223972,74.06,60.4
1477339323.3413203,74.06,59.9
1477339333.3529885,73.88,57.79
1477339343.3680093,73.88,58.04
1477339353.3821015,74.42,61.17
1477339363.3977344,74.69,61.17
1477339373.4147863,74.24,59.73
1477339383.4317818,73.97,59.81
1477339393.4464989,73.26,57.7
1477339403.4636059,73.26,58.71
1477339413.4791036,74.33,61.08
1477339423.4967418,73.97,58.04
1477339433.5153441,73.62,58.55
1477339443.5321667,73.88,59.98
1477339453.5480764,73.79,58.38
1477339463.5618074,73.62,58.63
1477339473.5762644,73.88,59.81
1477339483.5932841,73.97,59.98
1477339493.6088977,73.62,59.14
1477339503.6279101,73.62,59.56
1477339513.6423874,73.88,59.56
1477339523.6561644,73.17,57.37
1477339533.6721091,73.26,57.79
1477339543.6845107,74.06,60.83
