1477320664.1447597,66.15,185.06
1477320674.1640885,66.5,183.25
1477320690.585156,66.15,180.57
1477320700.602417,65.28,178.03
1477320710.6211054,64.94,174.39
1477320720.654013,65.2,174.01
1477320730.688669,65.02,171.77
1477320740.707432,64.59,170.54
1477320750.7271268,64.85,170.78
1477320760.7467773,64.77,171.65
1477320770.7651484,63.9,171.4
1477320780.7803602,63.48,172.15
1477320790.7975345,63.3,175.39
1477320800.810578,63.13,176.27
1477320810.8262687,63.39,177.65
1477320820.8399308,62.96,179.3
1477320830.8556209,62.36,179.3
1477320840.8761916,63.22,182.74
1477320850.8926585,63.39,187.65
1477320860.911298,63.05,191.97
1477320870.925817,62.7,196.35
1477320880.943347,62.45,195.15
1477320890.959016,62.28,195.42
1477320900.977959,62.88,196.89
1477320910.9968555,63.39,199.84
1477320921.013174,63.13,202.01
1477320931.032212,62.7,201.47
1477320941.0485296,62.79,203.64
1477320951.0640206,63.39,205.01
1477320961.0781548,63.39,207.35
1477320971.092662,63.13,213.76
1477320981.1101463,63.82,217.29
1477320991.123224,63.65,214.04
1477321001.1381764,63.39,212.35
1477321011.1515234,63.39,216.72
1477321021.1709676,63.05,218.29
1477321031.1840627,63.82,216.72
1477321041.1991947,64.59,217.01
1477321051.2109249,63.48,221.58
1477321061.2256677,63.13,225.05
1477321071.239162,63.22,224.61
1477321081.2551837,63.39,223.74
1477321091.2691927,63.39,225.05
1477321101.2808666,64.08,225.77
1477321111.2951684,64.85,225.92
1477321121.3111534,64.33,224.47
1477321131.3254862,64.16,223.45
1477321141.3409486,63.99,224.76
1477321151.3547573,64.08,224.76
1477321161.3680665,64.16,221.15
1477321171.3835003,63.9,221.29
1477321181.397888,63.82,221.72
1477321191.4120293,65.37,223.02
1477321201.4254441,65.8,220.43
1477321211.4409606,64.68,219.43
1477321221.45595,64.51,223.02
1477321231.4715304,64.33,222.15
1477321241.4865434,64.33,223.02
1477321251.5085588,64.59,226.21
1477321261.523659,64.42,222.01
1477321271.539486,64.42,221.72
1477321281.5533073,64.68,221.86
1477321291.568343,64.16,221.58
1477321301.584207,65.02,219.86
1477321311.598822,65.02,220.0
1477321321.6146317,65.46,221.43
1477321331.6293437,65.98,222.44
1477321348.9557505,65.89,217.72
1477321358.9702854,65.11,220.0
1477321368.9851978,64.68,221.29
1477321379.0029757,65.2,220.57
1477321389.016263,65.54,220.29
1477321399.0271049,65.37,219.28
1477321409.0407667,65.72,220.86
1477321419.0584314,65.54,219.14
1477321429.0732594,65.98,223.16
1477321439.089217,66.23,225.77
1477321449.1035864,65.89,223.02
1477321459.1203375,65.2,222.3
1477321469.1357071,64.59,219.43
