1477301545.3360984,32.07,79.19
1477301555.3523705,32.29,65.8
1477301565.3673646,31.99,73.79
1477301575.3830483,32.07,68.32
1477301585.3988512,32.29,65.28
1477301595.4147341,32.29,72.73
1477301605.4310715,32.52,62.88
1477301615.4499695,32.6,75.13
1477301625.4660778,32.29,59.22
1477301635.4802184,32.22,58.63
1477301645.4932082,32.14,67.28
1477301655.5061233,32.14,76.84
1477301665.5429242,32.07,92.22
1477301675.5603979,32.22,80.56
1477301685.5761483,31.91,91.18
1477301695.591954,31.84,116.36
1477301705.6077251,32.14,116.77
1477301715.6240456,32.52,100.83
1477301725.640346,32.29,140.85
1477301735.6527321,32.14,138.95
1477301745.6663344,32.52,133.41
1477301755.6803508,32.83,147.09
1477301765.6949782,32.98,131.01
1477301775.7128701,33.21,142.99
1477301785.7289753,33.44,166.97
1477301795.741477,33.59,168.81
1477301805.755372,33.97,146.75
1477301815.7685668,34.51,166.36
1477301825.7837174,34.97,178.66
1477301835.7996564,35.28,152.88
1477301845.8148456,34.97,189.08
1477301855.8268178,35.28,182.1
1477301865.8411176,36.36,155.93
1477301875.857322,36.51,180.57
1477301885.873024,36.2,198.23
1477301895.8867211,36.59,163.94
1477301905.903363,36.74,187.78
1477301915.9154232,37.44,185.57
1477301925.9325979,38.3,174.01
1477301935.9462426,38.3,201.2
1477301945.95933,38.22,180.95
1477301955.9730723,38.38,181.97
1477301965.9923549,39.39,199.44
1477301976.014527,39.86,206.52
1477301986.0339818,39.86,205.7
1477301996.0500603,40.41,171.28
1477302006.0643582,41.2,172.64
1477302016.129106,41.51,172.15
1477302026.1461859,41.75,186.22
1477302036.1653867,41.67,209.84
1477302046.181742,42.46,177.02
1477302056.1973984,43.09,205.29
1477302066.211882,43.09,210.82
1477302076.226838,43.33,182.23
1477302086.2426834,43.73,199.98
1477302096.2785966,44.29,181.21
1477302106.3148448,44.37,199.57
1477302116.3298805,44.85,207.49
1477302126.346732,45.81,185.7
1477302136.3614511,46.05,195.02
1477302146.3804853,46.53,200.11
1477302156.39632,46.85,193.43
1477302166.4170332,47.34,197.69
1477302176.4335413,47.74,198.77
1477302186.44877,48.22,193.69
1477302196.462486,49.04,191.71
1477302206.4762182,49.36,193.56
1477302216.4903567,49.2,195.29
1477302226.507878,49.28,196.22
1477302236.523186,49.85,196.09
1477302246.5370593,49.85,192.9
1477302256.5503747,50.42,194.09
1477302266.5663543,51.07,196.35
1477302276.583863,50.75,192.76
1477302286.6011684,50.83,191.97
1477302296.617128,51.48,195.15
1477302306.6330693,51.89,195.68
1477302316.6497014,52.06,193.03
1477302326.6671631,52.06,194.89
1477302336.681693,52.39,195.68
1477302346.6970532,52.63,195.42
1477302356.7106175,52.96,195.02
1477302366.724535,53.79,193.82
1477302376.7428882,54.95,195.42
1477302386.7592785,55.03,193.43
1477302396.7781749,54.95,190.79
1477302406.7912755,55.61,193.96
1477302416.808105,56.62,195.15
1477302426.822027,57.29,192.5
1477302436.8368943,58.38,193.29
1477302446.8490834,60.07,193.56
1477302456.86442,61.51,195.02
1477302466.8796434,61.68,196.75
1477302476.895531,60.49,195.15
1477302486.9100068,60.32,194.22
1477302496.9243798,59.98,194.62
1477302506.9386964,59.3,196.62
1477302516.9548233,58.88,196.35
1477302526.971755,59.39,194.62
1477302536.982137,59.9,192.5
1477302546.995228,59.64,193.69
1477302557.0110745,59.64,194.35
1477302567.030156,59.9,193.69
1477302577.047341,60.15,192.9
1477302587.0639591,59.9,193.69
1477302597.0793557,60.24,193.69
1477302607.0946567,60.49,191.45
1477302617.113869,60.57,191.71
1477302627.129891,60.83,190.92
1477302637.1459372,60.83,189.48
1477302647.1611593,61.0,190.0
1477302657.1758277,61.68,190.92
1477302667.192821,62.96,189.87
1477302677.2074742,63.65,188.69
1477302687.22097,64.42,189.22
1477302697.2373943,65.98,189.87
1477302707.2532392,66.32,189.61
1477302717.2684228,66.06,189.22
1477302727.2870414,65.02,189.22
1477302737.3001614,63.82,188.82
1477302747.3161998,63.48,188.56
1477302757.3319955,63.05,188.95
1477302767.3469765,62.7,188.69
1477302777.3634744,62.45,189.22
1477302787.3789353,62.36,189.35
1477302797.3929324,62.28,188.95
1477302807.4047585,62.28,186.74
1477302817.4193141,62.53,186.35
1477302827.4365265,62.62,186.74
1477302837.4518008,62.62,186.35
1477302847.4671178,62.45,185.83
1477302857.4829714,62.7,185.83
1477302867.4997509,62.45,187.0
1477302877.515975,61.77,187.78
1477302887.5316195,62.28,188.56
1477302897.5447125,62.7,187.78
1477302907.5612497,62.62,186.87
1477302917.5819585,62.36,186.22
1477302927.5987928,62.36,185.83
1477302937.6127925,62.88,186.87
1477302947.6274543,63.22,188.3
