1477303686.1397452,63.82,164.42
1477303696.1558695,64.16,160.81
1477303706.169829,64.16,158.42
1477303716.1847126,63.9,156.76
1477303726.203258,63.73,154.64
1477303736.2190514,63.73,153.46
1477303746.2353296,63.65,152.3
1477303756.2521832,63.48,147.21
1477303766.2686784,63.9,146.18
1477303776.2805047,64.08,146.63
1477303786.295361,63.48,145.61
1477303796.3086796,63.3,146.29
1477303806.3213747,64.59,147.9
1477303816.3375556,63.9,149.16
1477303826.356711,63.39,149.63
1477303836.3761175,63.56,150.78
1477303846.3956327,63.3,152.65
1477303856.4124713,63.39,152.18
1477303866.4284134,63.73,150.78
1477303876.4467108,64.16,150.78
1477303886.4627974,63.82,151.25
1477303896.477451,63.05,148.93
1477303906.49205,62.96,148.01
1477303916.5077572,63.48,147.44
1477303926.5219753,63.56,146.86
1477303936.5389128,63.05,145.83
1477303946.5551586,62.79,144.24
1477303956.5727859,63.3,142.09
1477303966.5912504,63.3,139.5
1477303976.6058917,62.79,137.94
1477303986.6222892,62.62,137.28
1477303996.6411211,63.3,136.39
1477304006.660759,63.39,136.5
1477304016.6759963,62.96,136.28
1477304026.6955528,62.53,135.61
1477304036.713014,62.45,134.29
1477304046.7298756,62.88,133.52
1477304056.7482202,62.88,133.3
1477304066.7639928,62.7,131.77
1477304076.7834866,62.11,130.36
1477304086.8244705,61.94,130.25
1477304096.842788,62.53,129.92
1477304106.8603745,62.96,129.38
1477304116.876771,62.7,129.49
1477304126.8960521,61.77,128.73
1477304136.9188159,61.77,127.55
1477304146.9598503,62.02,126.47
